Epoch,Loss,Learning Rate
1,0.8293211025851114,7.000000000000001e-06
2,0.14933288704071726,1.4000000000000001e-05
3,0.05465692015630858,2.1e-05
4,0.050351486674376895,2.8000000000000003e-05
5,0.05044332298317126,3.5e-05
6,0.03835139319832836,4.2e-05
7,0.040869250614196065,4.9e-05
8,0.04484036003372499,5.6000000000000006e-05
9,0.03835517607097115,6.3e-05
10,0.03375067253197942,7e-05
11,0.03400155638477632,7.7e-05
12,0.04372113990996565,8.4e-05
13,0.02950289701776845,9.1e-05
14,0.022928656158702713,9.8e-05
15,0.0411526975354978,9.999979608269231e-05
16,0.023958228674850295,9.999882544010796e-05
17,0.026386986074170896,9.999705546097686e-05
18,0.032268817962280344,9.999448617359588e-05
19,0.026904803873705013,9.999111761904046e-05
20,0.026090716969754013,9.998694985116405e-05
21,0.028667394710438592,9.998198293659719e-05
22,0.03781031595010843,9.997621695474649e-05
23,0.025522875044095727,9.996965199779331e-05
24,0.019579749860401664,9.996228817069232e-05
25,0.03564221783142005,9.995412559116979e-05
26,0.02072107294308288,9.994516438972177e-05
27,0.023132498855037348,9.993540470961192e-05
28,0.028727442611541067,9.99248467068693e-05
29,0.024165330255138024,9.991349055028582e-05
30,0.02341213888887848,9.990133642141359e-05
31,0.026005299322839293,9.98883845145619e-05
32,0.03481920844476138,9.987463503679432e-05
33,0.02313029730825552,9.986008820792521e-05
34,0.017543834427903804,9.984474426051626e-05
35,0.032567149360797236,9.982860343987277e-05
36,0.018207834714225362,9.98116660040398e-05
37,0.021099954564124345,9.979393222379791e-05
38,0.026304950844496487,9.977540238265894e-05
39,0.022313775338365562,9.975607677686144e-05
40,0.02200490868916469,9.973595571536593e-05
41,0.0241735347413591,9.971503951984995e-05
42,0.03240145587229303,9.969332852470296e-05
43,0.021652237053162285,9.967082307702094e-05
44,0.016169151570647956,9.964752353660087e-05
45,0.030541014338710478,9.962343027593502e-05
46,0.016969447183821883,9.959854368020488e-05
47,0.019757039139845542,9.957286414727511e-05
48,0.02463478572400553,9.954639208768716e-05
49,0.021045700089806423,9.951912792465264e-05
50,0.02037118833645114,9.949107209404665e-05
51,0.022738484745579105,9.946222504440071e-05
52,0.03135398682206869,9.94325872368957e-05
53,0.020525133799362397,9.94021591453544e-05
54,0.015249149960332683,9.937094125623396e-05
55,0.02935321859217116,9.933893406861807e-05
56,0.016353195173931974,9.930613809420908e-05
57,0.018418853616874134,9.92725538573197e-05
58,0.023246582983327765,9.923818189486472e-05
59,0.01987908506333562,9.920302275635234e-05
60,0.019373793261391777,9.916707700387547e-05
61,0.021630266421873656,9.913034521210269e-05
62,0.029450078501499125,9.909282796826904e-05
63,0.01944816035018968,9.90545258721667e-05
64,0.014351483554180179,9.90154395361354e-05
65,0.028050952897007975,9.89755695850525e-05
66,0.015598831299160208,9.893491665632318e-05
67,0.017338291848344463,9.889348139987014e-05
68,0.0220721321446555,9.885126447812323e-05
69,0.0190424139195654,9.880826656600888e-05
70,0.018406455105702792,9.87644883509393e-05
71,0.020716635789722205,9.871993053280146e-05
72,0.028134127120886532,9.867459382394595e-05
73,0.0186995074186208,9.862847894917555e-05
74,0.01374064550202872,9.85815866457337e-05
75,0.026501998471628343,9.853391766329263e-05
76,0.014604934630915523,9.848547276394144e-05
77,0.016760817815416624,9.84362527221739e-05
78,0.021507447811641864,9.838625832487606e-05
79,0.018015478454929377,9.833549037131366e-05
80,0.017634787536891443,9.828394967311941e-05
81,0.019977464892768432,9.82316370542799e-05
82,0.027164283980216298,9.817855335112255e-05
83,0.018229445731932564,9.812469941230221e-05
84,0.013062186066859535,9.80700760987875e-05
85,0.025661333204646197,9.801468428384716e-05
86,0.014434097015431949,9.795852485303603e-05
87,0.015993138096694434,9.790159870418091e-05
88,0.020927303916375553,9.784390674736622e-05
89,0.01729372156052185,9.77854499049194e-05
90,0.01676858418754169,9.772622911139622e-05
91,0.01905310676167054,9.766624531356582e-05
92,0.026036787172779442,9.760549947039554e-05
93,0.01745763116383127,9.754399255303568e-05
94,0.012435761865760599,9.748172554480385e-05
95,0.024551040260121226,9.741869944116937e-05
96,0.013881470396050385,9.735491524973722e-05
97,0.015069467847102455,9.72903739902321e-05
98,0.01976410023468946,9.7225076694482e-05
99,0.016321727131227298,9.715902440640173e-05
100,0.016081215567620738,9.709221818197624e-05
101,0.018303205778024027,9.702465908924378e-05
102,0.025248957944235633,9.695634820827875e-05
103,0.01678637292435659,9.688728663117447e-05
104,0.011981968355498144,9.681747546202573e-05
105,0.02370519928767213,9.674691581691114e-05
106,0.013510518407981311,9.667560882387526e-05
107,0.014317514414766004,9.660355562291055e-05
108,0.018765338962631568,9.653075736593924e-05
109,0.015810876076907985,9.64572152167948e-05
110,0.015513267707345742,9.638293035120341e-05
111,0.017616219984899675,9.630790395676513e-05
112,0.024156260842989597,9.623213723293489e-05
113,0.01637295634219689,9.615563139100341e-05
114,0.011652883907247866,9.607838765407771e-05
115,0.022952908097899388,9.600040725706164e-05
116,0.01310498778309141,9.592169144663612e-05
117,0.013727405211622162,9.584224148123917e-05
118,0.018022200731294496,9.576205863104588e-05
119,0.01509133375116757,9.5681144177948e-05
120,0.01519644911667066,9.55994994155335e-05
121,0.016874194271596414,9.55171256490659e-05
122,0.023149390831323606,9.543402419546339e-05
123,0.015544110566510685,9.535019638327772e-05
124,0.011036059533112815,9.526564355267308e-05
125,0.021527632312583072,9.518036705540458e-05
126,0.01247535290063492,9.509436825479666e-05
127,0.013084796889285957,9.500764852572129e-05
128,0.01748957466999335,9.492020925457603e-05
129,0.014472618501167744,9.483205183926181e-05
130,0.014470564128298844,9.47431776891606e-05
131,0.016435885149985553,9.465358822511292e-05
132,0.02185976899095944,9.45632848793951e-05
133,0.015402999726523247,9.447226909569629e-05
134,0.010903736100798207,9.438054232909555e-05
135,0.020924680214375258,9.428810604603846e-05
136,0.012343262302290115,9.419496172431371e-05
137,0.012473819953655558,9.41011108530295e-05
138,0.016729306276621562,9.400655493258972e-05
139,0.014065229004648115,9.391129547466991e-05
140,0.013895837220895503,9.381533400219318e-05
141,0.01571900054280247,9.371867204930583e-05
142,0.02130125436399664,9.362131116135275e-05
143,0.014992123127116688,9.352325289485285e-05
144,0.01051816429410662,9.342449881747408e-05
145,0.01963982698507607,9.33250505080084e-05
146,0.011819515144452453,9.32249095563465e-05
147,0.012085606480416443,9.312407756345246e-05
148,0.01668721089538719,9.302255614133806e-05
149,0.013804688105093582,9.292034691303713e-05
150,0.013284301325412733,9.281745151257946e-05
151,0.014961720178169864,9.271387158496476e-05
152,0.02049706021456846,9.260960878613639e-05
153,0.014322266721033624,9.250466478295481e-05
154,0.010077349708548613,9.239904125317099e-05
155,0.0193090533771153,9.22927398853995e-05
156,0.01153909542065646,9.218576237909167e-05
157,0.011785056262410113,9.207811044450827e-05
158,0.015636781177350453,9.196978580269226e-05
159,0.013309958929728185,9.186079018544119e-05
160,0.012849016800256713,9.175112533527963e-05
161,0.014164195881624307,9.164079300543122e-05
162,0.01966677560204906,9.152979495979063e-05
163,0.013758072197171194,9.141813297289548e-05
164,0.00963576311644699,9.130580882989783e-05
165,0.01771980638482741,9.119282432653569e-05
166,0.01097273343309228,9.107918126910438e-05
167,0.011158081410186631,9.096488147442755e-05
168,0.014920272012906416,9.08499267698282e-05
169,0.012427842184635145,9.073431899309941e-05
170,0.012246634259021708,9.061805999247504e-05
171,0.013220112491399049,9.05011516266001e-05
172,0.018172942946798037,9.038359576450109e-05
173,0.013029082317370922,9.02653942855561e-05
174,0.009215981573132533,9.014654907946476e-05
175,0.016336913400196603,9.002706204621803e-05
176,0.01012876518403313,8.990693509606783e-05
177,0.01045651048687952,8.978617014949651e-05
178,0.014159093484548586,8.966476913718615e-05
179,0.011601281728196357,8.954273399998764e-05
180,0.011629884294234217,8.942006668888972e-05
181,0.012522474117577075,8.929676916498774e-05
182,0.01705165750879262,8.917284339945237e-05
183,0.012576836364210716,8.904829137349802e-05
184,0.009055717415841562,8.892311507835119e-05
185,0.016936542925291828,8.879731651521861e-05
186,0.010567373905463943,8.867089769525533e-05
187,0.010458062239922582,8.854386063953251e-05
188,0.014285106697518911,8.841620737900503e-05
189,0.011369970414255347,8.828793995447922e-05
190,0.011306113786330181,8.815906041658002e-05
191,0.012101928989535996,8.802957082571834e-05
192,0.016492079697283252,8.789947325205805e-05
193,0.012214881773771984,8.776876977548294e-05
194,0.008644758427648672,8.763746248556337e-05
195,0.015757309206362282,8.750555348152298e-05
196,0.009798179413857204,8.737304487220508e-05
197,0.009955341036298445,8.72399387760389e-05
198,0.01346295537826206,8.71062373210058e-05
199,0.010936502032148252,8.697194264460515e-05
200,0.010898370495332139,8.683705689382024e-05
201,0.011625010330629135,8.670158222508398e-05
202,0.015538781196145074,8.656552080424428e-05
203,0.011561581553957824,8.642887480652956e-05
204,0.008365891211932259,8.629164641651396e-05
205,0.014847388750474368,8.615383782808237e-05
206,0.009802021385569657,8.601545124439535e-05
207,0.009642309050208756,8.587648887785396e-05
208,0.013345523265057377,8.573695295006434e-05
209,0.010833316919992545,8.559684569180226e-05
210,0.010815323067695967,8.545616934297733e-05
211,0.011344679358548352,8.531492615259737e-05
212,0.014663566908399974,8.517311837873225e-05
213,0.010928325286866832,8.5030748288478e-05
214,0.008141606234546218,8.48878181579204e-05
215,0.015019248372742109,8.474433027209866e-05
216,0.009436178470163472,8.460028692496889e-05
217,0.009126752448667372,8.445569041936743e-05
218,0.012733414476471288,8.431054306697401e-05
219,0.01049764616182074,8.41648471882748e-05
220,0.010255108640662262,8.401860511252533e-05
221,0.010590436954849533,8.387181917771326e-05
222,0.013936110798801695,8.372449173052095e-05
223,0.0104903460047873,8.357662512628796e-05
224,0.007689740668450083,8.34282217289735e-05
225,0.013809669011139444,8.327928391111841e-05
226,0.009018859583219248,8.312981405380749e-05
227,0.008708304812067321,8.297981454663127e-05
228,0.011892999515735678,8.282928778764783e-05
229,0.009891745029017329,8.26782361833445e-05
230,0.009494890601906393,8.252666214859935e-05
231,0.010153804034260767,8.237456810664264e-05
232,0.013866758077139302,8.2221956489018e-05
233,0.01030453825036862,8.206882973554362e-05
234,0.007579673846651401,8.191519029427321e-05
235,0.013339732687122055,8.176104062145687e-05
236,0.008599675257158067,8.160638318150185e-05
237,0.008354947150551847,8.145122044693309e-05
238,0.011221758163134967,8.12955548983538e-05
239,0.009202713293156453,8.113938902440564e-05
240,0.008956157189926931,8.098272532172906e-05
241,0.0095965030935726,8.082556629492339e-05
242,0.01270556490801807,8.06679144565067e-05
243,0.009895901368664844,8.050977232687574e-05
244,0.0071715166759012,8.035114243426556e-05
245,0.012574829161167145,8.019202731470916e-05
246,0.00864895225968212,8.00324295119969e-05
247,0.00805257962617491,7.987235157763583e-05
248,0.011007607927811996,7.971179607080895e-05
249,0.008903041560136314,7.955076555833425e-05
250,0.008766639937779734,7.938926261462366e-05
251,0.009308218849556786,7.922728982164197e-05
252,0.012050931870804301,7.906484976886544e-05
253,0.0095709820826804,7.89019450532405e-05
254,0.007096133467608265,7.87385782791422e-05
255,0.011546964231612427,7.857475205833254e-05
256,0.00789118264469185,7.841046900991877e-05
257,0.00761794321837702,7.824573176031148e-05
258,0.010229033537741218,7.808054294318261e-05
259,0.008401173988490232,7.791490519942337e-05
260,0.008523928563642714,7.774882117710203e-05
261,0.009078626018682761,7.758229353142152e-05
262,0.011501562036573886,7.741532492467705e-05
263,0.009037468424399517,7.724791802621352e-05
264,0.006876955048314162,7.708007551238283e-05
265,0.011088635526331408,7.691180006650116e-05
266,0.007697117574779051,7.674309437880594e-05
267,0.007514835504948029,7.657396114641299e-05
268,0.009854055069653051,7.64044030732733e-05
269,0.008075575025785448,7.623442287012982e-05
270,0.008020632105347302,7.60640232544742e-05
271,0.008500547214810337,7.589320695050324e-05
272,0.011048398785559195,7.572197668907532e-05
273,0.008669756818562746,7.555033520766693e-05
274,0.00668999843432435,7.537828525032871e-05
275,0.010887987199904664,7.52058295676416e-05
276,0.007516472071542272,7.503297091667301e-05
277,0.007260027271695435,7.485971206093258e-05
278,0.009531055630317756,7.468605577032808e-05
279,0.007834483821144593,7.451200482112114e-05
280,0.007590410964829581,7.433756199588282e-05
281,0.008326296112500131,7.416273008344913e-05
282,0.01095649031589606,7.398751187887648e-05
283,0.008543209984366383,7.381191018339696e-05
284,0.006658407486975193,7.363592780437358e-05
285,0.01045867871227009,7.345956755525539e-05
286,0.00730293993172901,7.328283225553243e-05
287,0.007110320903094752,7.31057247306908e-05
288,0.009192123430381928,7.292824781216734e-05
289,0.00752223682523306,7.275549064043269e-05
290,0.007357191297757838,7.257729380472703e-05
291,0.007906043236809117,7.239873602342104e-05
292,0.010493115086241492,7.221982015113697e-05
293,0.008368987851177475,7.204054904822192e-05
294,0.006580531620420516,7.186092558070212e-05
295,0.010412832512520254,7.168095262023707e-05
296,0.007240695868884878,7.150063304407364e-05
297,0.0069406964250707205,7.13199697350001e-05
298,0.008857138002557413,7.113896558130004e-05
299,0.007030398732084515,7.09576234767061e-05
300,0.007046234847179481,7.077594632035385e-05
301,0.0077815004025719,7.059393701673531e-05
302,0.01000281402042934,7.041159847565261e-05
303,0.007833172691919441,7.022893361217144e-05
304,0.006122343927355749,7.004594534657439e-05
305,0.009789844758675567,6.986263660431436e-05
306,0.006836813784736608,6.967901031596777e-05
307,0.00662499735397952,6.949506941718761e-05
308,0.008750193998483674,6.931081684865663e-05
309,0.00689715367376006,6.912625555604024e-05
310,0.006802954375078636,6.89413884899395e-05
311,0.007574312019694065,6.87562186058439e-05
312,0.00973279434921486,6.857074886408405e-05
313,0.007591239239887467,6.83849822297845e-05
314,0.005898102396167814,6.81989216728162e-05
315,0.00921342105139047,6.80125701677491e-05
316,0.006753519699642701,6.782593069380456e-05
317,0.006379297305829823,6.763900623480768e-05
318,0.008281939676297562,6.745179977913974e-05
319,0.006523207338925983,6.72643143196903e-05
320,0.0065079635175477185,6.707655285380929e-05
321,0.007178672413075609,6.688851838325932e-05
322,0.009254087048715779,6.670021391416749e-05
323,0.007380845472549222,6.651164245697738e-05
324,0.005603865035144346,6.632280702640095e-05
325,0.008636041108651885,6.613371064137037e-05
326,0.0061145530581208215,6.594435632498966e-05
327,0.006188990318748568,6.575474710448645e-05
328,0.007838432783527034,6.556488601116356e-05
329,0.00626387782394886,6.537477608035046e-05
330,0.006224706675857306,6.51844203513549e-05
331,0.006875549176973956,6.499382186741418e-05
332,0.008791129340949867,6.480298367564655e-05
333,0.007012004212343267,6.46119088270025e-05
334,0.005414755519346467,6.4420600376216e-05
335,0.00830832201920982,6.422906138175562e-05
336,0.005929401560154345,6.403729490577566e-05
337,0.005936398723029665,6.384530401406719e-05
338,0.007620492604162012,6.365309177600904e-05
339,0.006150902465118894,6.346066126451875e-05
340,0.00607589137341295,6.326801555600336e-05
341,0.00670737601550562,6.307515773031037e-05
342,0.008433926118803876,6.288209087067836e-05
343,0.006753998880906563,6.268881806368775e-05
344,0.0052041432421122275,6.249534239921153e-05
345,0.007963083757619773,6.230166697036571e-05
346,0.005612993882303792,6.210779487346001e-05
347,0.005644866874042366,6.191372920794833e-05
348,0.007270192897080311,6.171947307637907e-05
349,0.0059446987338430644,6.153058768445201e-05
350,0.005960513398583446,6.133596516171609e-05
351,0.006409449050469058,6.114116140969796e-05
352,0.008104488935454615,6.094617954274593e-05
353,0.006513572981514569,6.075102267805588e-05
354,0.005042465812792735,6.055569393562138e-05
355,0.007722814700433186,6.036019643818386e-05
356,0.005560665753936129,6.0164533311182605e-05
357,0.005476855516566762,5.996870768270487e-05
358,0.006924551329575479,5.977272268343582e-05
359,0.0056694619640308835,5.957658144660854e-05
360,0.00568051405051457,5.938028710795386e-05
361,0.006289121475336807,5.918384280565025e-05
362,0.007854108026783381,5.898725168027369e-05
363,0.006243821529538503,5.8790516874747495e-05
364,0.004870862700045109,5.859364153429189e-05
365,0.007298627279565803,5.8396628806373935e-05
366,0.005411559958676143,5.8199481840657065e-05
367,0.005304356153854834,5.800220378895086e-05
368,0.006704592079456363,5.78047978051605e-05
369,0.005541431936269094,5.76072670452365e-05
370,0.00549692171625793,5.740961466712414e-05
371,0.00602510813956282,5.721184383071303e-05
372,0.007651625018167708,5.7013957697786605e-05
373,0.0061643822135270705,5.6815959431971544e-05
374,0.004701724122943622,5.661785219868719e-05
375,0.006933103531732091,5.6419639165095006e-05
376,0.00509973351644086,5.6221323500047865e-05
377,0.004968545958399772,5.602290837403939e-05
378,0.006355727806554309,5.582439695915336e-05
379,0.005311147105281374,5.5625792429012915e-05
380,0.00530428869782814,5.542709795872979e-05
381,0.0059871143661439415,5.5228316724853654e-05
382,0.0074386510399303265,5.502945190532128e-05
383,0.006107760635703536,5.48305066794057e-05
384,0.00457559672982565,5.4631484227665444e-05
385,0.006788732231195484,5.4432387731893606e-05
386,0.004940334002354316,5.4233220375067106e-05
387,0.004912356189119497,5.403398534129565e-05
388,0.006391655989656491,5.383468581577098e-05
389,0.005207238777074963,5.363532498471582e-05
390,0.005182785735399063,5.343590603533296e-05
391,0.00586610157375357,5.323643215575444e-05
392,0.007179491315037012,5.303690653499042e-05
393,0.005874614799228896,5.283733236287819e-05
394,0.0044081773176523195,5.263771283003133e-05
395,0.006730093500976052,5.243805112778857e-05
396,0.004841742987212326,5.223835044816279e-05
397,0.00484020858171529,5.2038613983790044e-05
398,0.006156160466239921,5.183884492787843e-05
399,0.004965209289886323,5.1639046474157135e-05
400,0.004934684925579599,5.1439221816825324e-05
401,0.00569866898669196,5.123937415050105e-05
402,0.007142564205319754,5.103950667017025e-05
403,0.005719228954486815,5.083962257113563e-05
404,0.004414303115169917,5.0639725048965535e-05
405,0.006353998909305249,5.0439817299442983e-05
406,0.004648977474841688,5.02399025185144e-05
407,0.004626795755965369,5.003998390223872e-05
